Record_ID,Timestamp,Container_ID,Shipment_ID,Product_Name,Origin_City,Destination_City,Temperature_C,Humidity_percentage,Vibration_Level,Travel_Distance_KM,Remaining_Distance_KM,Transit_Time_Hours,Shelf_Life_Remaining_Hours,Spoilage_Risk_percentage,Quality_Score,Product_Weight_KG,Market_Price_per_KG,Estimated_Revenue,Estimated_Loss,Arbitrage_Profit,Recommended_Action,Alert_Level
23181,13:00.7,CONT-24180,SHIP-28180,Tomato,Nashik,Kolkata,14.41,73.77,3.16,894,370.08,16.69,224,46.34,53.66,1085,179,194215,90000.33,104214.67,Immediate Delivery,Yellow
11156,18:00.7,CONT-12155,SHIP-16155,Avocado,Hyderabad,Jaipur,22.23,68.29,3.9,1923,658.37,34.44,122,70.44,29.56,4759,104,494936,348638.58,146297.42,Reroute,Red
17322,36:00.7,CONT-18321,SHIP-22321,Banana,Chennai,Lucknow,18.53,88.83,2.77,1681,814.94,30.45,142,68.87,31.13,793,156,123708,85191.59,38516.41,Immediate Delivery,Yellow
20713,42:00.7,CONT-21712,SHIP-25712,Potato,Pune,Ahmedabad,18.16,60.21,2.7,1151,444.72,24.76,210,53.26,46.74,1071,159,170289,90692,79597,Immediate Delivery,Yellow
23981,43:00.7,CONT-24980,SHIP-28980,Tomato,Pune,Jaipur,14.85,45.55,4.16,1042,222.27,19.52,74,37.63,62.37,3773,116,437668,164716.11,272951.89,Continue,Green
1781,02:00.7,CONT-2780,SHIP-6780,Potato,Pune,Lucknow,14.14,63.76,5.22,2023,652.18,36.28,232,53.55,46.45,4831,111,536241,287167.98,249073.02,Immediate Delivery,Yellow
9614,53:00.7,CONT-10613,SHIP-14613,Avocado,Hyderabad,Delhi,24.08,58.66,3.09,267,144,4.91,201,52.57,47.43,2625,155,406875,213874.51,193000.49,Immediate Delivery,Yellow
7464,48:00.7,CONT-8463,SHIP-12463,Tomato,Bengaluru,Lucknow,8.52,74.7,4.71,600,265.31,9.3,72,30.5,69.5,4863,89,432807,131997.48,300809.52,Continue,Green
4423,48:00.7,CONT-5422,SHIP-9422,Avocado,Nashik,Kolkata,21.59,62.61,6.1,1001,752.22,17.86,170,56.94,43.06,1553,165,256245,145913.82,110331.18,Immediate Delivery,Yellow
2680,57:00.7,CONT-3679,SHIP-7679,Apple,Pune,Kolkata,11.56,66.91,5.37,2344,759.77,42.09,216,53.14,46.86,1496,136,203456,108121.95,95334.05,Immediate Delivery,Yellow
11371,08:00.7,CONT-12370,SHIP-16370,Banana,Pune,Kolkata,15.57,55.19,3.1,2154,1688.96,43,201,57.02,42.98,1492,75,111900,63800.64,48099.36,Immediate Delivery,Yellow
17098,51:00.7,CONT-18097,SHIP-22097,Tomato,Chennai,Lucknow,15.89,55.88,2.37,1345,882.82,19.48,66,43.81,56.19,761,73,55553,24339.36,31213.64,Immediate Delivery,Yellow
3592,28:00.7,CONT-4591,SHIP-8591,Apple,Hyderabad,Jaipur,16.86,55.15,6.5,1836,1456.73,34.18,165,54.29,45.71,4647,101,469347,254808.38,214538.62,Immediate Delivery,Yellow
27391,20:00.7,CONT-28390,SHIP-32390,Banana,Hyderabad,Kolkata,13.61,58.96,4.84,1229,898.65,19.06,210,40.23,59.77,4209,78,328302,132084.12,196217.88,Immediate Delivery,Yellow
8585,03:00.7,CONT-9584,SHIP-13584,Banana,Nashik,Jaipur,16.94,78.61,3.18,2290,222.41,47.46,140,71.8,28.2,1428,44,62832,45110.44,17721.56,Reroute,Red
23642,23:00.7,CONT-24641,SHIP-28641,Orange,Bengaluru,Mumbai,25.96,57.08,4.11,1997,1121.57,30.51,213,71.05,28.95,925,48,44400,31545.52,12854.48,Reroute,Red
19176,39:00.7,CONT-20175,SHIP-24175,Orange,Bengaluru,Mumbai,18.94,78.98,4.5,2469,550.81,35.51,148,68.77,31.23,1314,159,208926,143685.96,65240.04,Immediate Delivery,Yellow
9417,34:00.7,CONT-10416,SHIP-14416,Grapes,Pune,Lucknow,22.15,68.39,3.95,479,167.96,10.47,147,55.94,44.06,810,156,126360,70684.25,55675.75,Immediate Delivery,Yellow
2057,24:00.7,CONT-3056,SHIP-7056,Mango,Nashik,Ahmedabad,19,,3.98,1883,137.39,32.01,53,57.1,42.9,4562,53,241786,138054.98,103731.02,Immediate Delivery,Yellow
29698,56:00.7,CONT-30697,SHIP-34697,Banana,Hyderabad,Mumbai,19.88,56.81,4.11,1376,567.3,22.13,45,53.77,46.23,2778,52,144456,77672.25,66783.75,Immediate Delivery,Yellow
4554,00:00.7,CONT-5553,SHIP-9553,Avocado,Nagpur,Jaipur,17.25,49.82,6.33,895,755.35,18.05,60,43.27,56.73,3292,78,256776,111096.87,145679.13,Immediate Delivery,Yellow
20782,14:00.7,CONT-21781,SHIP-25781,Apple,Bengaluru,Jaipur,18.27,58.79,4.78,1463,1309,28.11,124,54.93,45.07,561,128,71808,39446.37,32361.63,Immediate Delivery,Yellow
10086,03:00.7,CONT-11085,SHIP-15085,Tomato,Nagpur,Ahmedabad,22.24,68.04,1.85,2288,1433.04,44.3,72,76.27,23.73,2170,106,230020,175447.59,54572.41,Reroute,Red
642,54:00.7,CONT-1641,SHIP-5641,Potato,Chennai,Ahmedabad,24.42,69.97,3.35,1880,568.41,38.05,34,77.66,22.34,1899,84,159516,123880.18,35635.82,Reroute,Red
5362,12:00.7,CONT-6361,SHIP-10361,Apple,Hyderabad,Kolkata,21.24,59.38,3.79,1556,148.39,28.14,119,61.12,38.88,2666,178,474548,290036.56,184511.44,Immediate Delivery,Yellow
17709,03:00.7,CONT-18708,SHIP-22708,Orange,Chennai,Jaipur,23.13,59.84,5.16,1906,1023.59,30.92,131,66.75,33.25,1023,132,135036,90134.94,44901.06,Immediate Delivery,Yellow
4428,38:00.7,CONT-5427,SHIP-9427,Potato,Hyderabad,Mumbai,15.17,54.43,3.09,1701,459.7,31.24,158,48.86,51.14,747,56,41832,20439.12,21392.88,Immediate Delivery,Yellow
22447,43:00.7,CONT-23446,SHIP-27446,Potato,Chennai,Lucknow,12.12,75.41,4.39,1976,157.86,43.71,111,58.63,41.37,3130,75,234750,137639.16,97110.84,Immediate Delivery,Yellow
16077,31:00.7,CONT-17076,SHIP-21076,Mango,Pune,Jaipur,14.36,83.75,3.94,458,42.74,6.71,60,44.25,55.75,3307,151,499357,220953.83,278403.17,Immediate Delivery,Yellow
24563,09:00.7,CONT-25562,SHIP-29562,Apple,Pune,Mumbai,17.33,58.21,4.17,1488,949.97,23.7,147,50.16,49.84,4604,131,603124,302538.23,300585.77,Immediate Delivery,Yellow
18119,22:00.7,CONT-19118,SHIP-23118,Apple,Pune,Mumbai,17.17,67.81,2.62,497,148.46,9.03,232,44.88,55.12,3429,67,229743,103118.68,126624.32,Immediate Delivery,Yellow
4430,04:00.7,CONT-5429,SHIP-9429,Avocado,Pune,Lucknow,14.69,58.28,4.82,855,142.74,12.49,229,38.18,61.82,1657,108,178956,68325.74,110630.26,Continue,Green
24833,01:00.7,CONT-25832,SHIP-29832,Banana,Nashik,Kolkata,18.97,73.55,4.47,1382,330.53,28.96,87,62.74,37.26,1009,55,55495,34816.07,20678.93,Immediate Delivery,Yellow
3775,53:00.7,CONT-4774,SHIP-8774,Avocado,Bengaluru,Mumbai,20.66,63.54,1.97,808,685.99,12.45,185,52.2,47.8,4744,57,270408,141142.45,129265.55,Immediate Delivery,Yellow
16601,58:00.7,CONT-17600,SHIP-21600,Apple,Bengaluru,Mumbai,21.58,74.51,3.63,1550,343.83,27,71,67.16,32.84,4315,68,293420,197054.48,96365.52,Immediate Delivery,Yellow
5855,02:00.7,CONT-6854,SHIP-10854,Apple,Nashik,Mumbai,12.13,59.09,3.3,2033,1569.86,34.93,230,46.85,53.15,4618,103,475654,222833.2,252820.8,Immediate Delivery,Yellow
22082,12:00.7,CONT-23081,SHIP-27081,Mango,Chennai,Kolkata,21.23,70.55,2.31,1442,820.69,28.21,185,65.6,34.4,2985,88,262680,172325.18,90354.82,Immediate Delivery,Yellow
11588,54:00.7,CONT-12587,SHIP-16587,Grapes,Nagpur,Ahmedabad,14.86,48.18,4.97,691,403.22,12.47,108,34.47,65.53,1849,94,173806,59914.24,113891.76,Continue,Green
23690,56:00.7,CONT-24689,SHIP-28689,Apple,Pune,Ahmedabad,21.4,64.57,4.34,2043,584.27,32.41,180,66.08,33.92,2088,160,334080,220750.93,113329.07,Immediate Delivery,Yellow
13055,47:00.7,CONT-14054,SHIP-18054,Banana,Hyderabad,Jaipur,16.12,69.66,3.71,1539,334.01,29.12,151,55.59,44.41,3535,85,300475,167019.18,133455.82,Immediate Delivery,Yellow
23183,58:00.7,CONT-24182,SHIP-28182,Tomato,Bengaluru,Mumbai,19.12,70.16,4.01,1869,502.82,33.46,151,64.39,35.61,1371,74,101454,65325.86,36128.14,Immediate Delivery,Yellow
10495,46:00.7,CONT-11494,SHIP-15494,Apple,Pune,Kolkata,24.68,63.15,3.48,2054,1418.09,37.15,202,74.91,25.09,1008,167,168336,126106.99,42229.01,Reroute,Red
14551,14:00.7,CONT-15550,SHIP-19550,Mango,Pune,Mumbai,16.79,61.43,4.77,2230,1969.18,46.08,126,63.79,36.21,2589,,458253,292330.86,165922.14,Immediate Delivery,Yellow
1616,20:00.7,CONT-2615,SHIP-6615,Banana,Pune,Lucknow,18.95,65.48,2.69,2097,1087.56,42.68,182,67.7,32.3,1253,64,80192,54293.11,25898.89,Immediate Delivery,Yellow
3974,26:00.7,CONT-4973,SHIP-8973,Apple,Pune,Ahmedabad,18.15,60.6,4.34,2219,1726.57,33.62,138,58.7,41.3,781,86,67166,39426.43,27739.57,Immediate Delivery,Yellow
28354,57:00.7,CONT-29353,SHIP-33353,Avocado,Pune,Jaipur,20.75,64.68,2.41,1438,209.21,24.45,69,60.04,39.96,2491,75,186825,112163.98,74661.02,Immediate Delivery,Yellow
22981,57:00.7,CONT-23980,SHIP-27980,Tomato,Chennai,Delhi,18.11,56.85,3.94,1665,476.89,29.69,180,54.78,45.22,3035,155,470425,257675.95,212749.05,Immediate Delivery,Yellow
15204,50:00.7,CONT-16203,SHIP-20203,Mango,Hyderabad,Kolkata,17.67,58.79,3.98,649,549.32,9.97,107,42.84,57.16,4369,,528649,226490.87,302158.13,Immediate Delivery,Yellow
28720,54:00.7,CONT-29719,SHIP-33719,Banana,Nagpur,Kolkata,13.71,64.59,5.7,1004,739.54,21.89,101,44.39,55.61,4124,105,433020,192216.74,240803.26,Immediate Delivery,Yellow
22220,50:00.7,CONT-23219,SHIP-27219,Grapes,Pune,Mumbai,20.32,70.23,4.2,2162,534.57,33.57,48,66.87,33.13,956,,101336,67766.67,33569.33,Immediate Delivery,Yellow
1562,21:00.7,CONT-2561,SHIP-6561,Orange,Hyderabad,Jaipur,26.09,,3.46,200,101.44,2.96,229,55.56,44.44,2601,166,431766,239909.81,191856.19,Immediate Delivery,Yellow
24201,40:00.7,CONT-25200,SHIP-29200,Tomato,Nagpur,Lucknow,24.72,71.35,4.61,2124,1824.19,31.45,196,74.86,25.14,3851,110,423610,317096.33,106513.67,Reroute,Red
9816,57:00.7,CONT-10815,SHIP-14815,Mango,Bengaluru,Lucknow,16.29,68.52,5.26,1371,855.88,30.21,132,56.11,43.89,1918,104,199472,111919.06,87552.94,Immediate Delivery,Yellow
5149,29:00.7,CONT-6148,SHIP-10148,Avocado,Hyderabad,Mumbai,,56.18,4.1,1743,965.87,32.86,45,45.71,54.29,1088,173,188224,86029.12,102194.88,Immediate Delivery,Yellow
26089,51:00.7,CONT-27088,SHIP-31088,Tomato,Hyderabad,Kolkata,13.03,74.43,3.79,1241,360.49,23.64,57,48.03,51.97,3075,107,329025,158019.82,171005.18,Immediate Delivery,Yellow
28145,34:00.7,CONT-29144,SHIP-33144,Mango,Hyderabad,Ahmedabad,24.1,59.04,5.32,1024,682.03,16.6,111,59.77,40.23,1049,56,58744,35114.1,23629.9,Immediate Delivery,Yellow
3598,47:00.7,CONT-4597,SHIP-8597,Banana,Nagpur,Ahmedabad,18.58,64.84,4.45,700,271.1,12.36,94,48.5,51.5,3910,74,289340,140342.43,148997.57,Immediate Delivery,Yellow
19162,31:00.7,CONT-20161,SHIP-24161,Grapes,Chennai,Delhi,21.98,66.97,1.91,725,152.72,13.88,204,57.07,42.93,4020,48,192960,110122.99,82837.01,Immediate Delivery,Yellow
395,53:00.7,CONT-1394,SHIP-5394,Banana,Nashik,Lucknow,22.13,59.6,4.52,2460,242.64,36.17,159,67.79,32.21,3294,115,378810,256806.5,122003.5,Immediate Delivery,Yellow
25676,29:00.7,CONT-26675,SHIP-30675,Banana,Pune,Lucknow,10.84,42.67,5.99,567,358.57,12.18,158,24.06,75.94,4973,85,422705,101696.43,321008.57,Continue,Green
14663,39:00.7,CONT-15662,SHIP-19662,Avocado,Chennai,Delhi,19.99,49.74,5.06,625,467.76,11.3,66,44.66,55.34,1752,163,285576,127528.82,158047.18,Immediate Delivery,Yellow
29045,21:00.7,CONT-30044,SHIP-34044,Banana,Nashik,Jaipur,22.97,64.46,4.41,2156,284.26,46.06,32,77.37,22.63,4110,143,587730,454701.54,133028.46,Reroute,Red
4403,02:00.7,CONT-5402,SHIP-9402,Potato,Bengaluru,Lucknow,17.67,68.19,3.1,663,251.2,12.08,139,47.86,52.14,3770,164,618280,295938.5,322341.5,Immediate Delivery,Yellow
17127,30:00.7,CONT-18126,SHIP-22126,Grapes,Hyderabad,Kolkata,14.85,78.7,2.62,468,76.12,6.89,171,43.3,56.7,2914,105,305970,132495.49,173474.51,Immediate Delivery,Yellow
26073,46:00.7,CONT-27072,SHIP-31072,Grapes,Hyderabad,Delhi,17.25,60.57,6.01,1242,479.63,26.85,152,52.84,47.16,1327,107,141989,75027.79,66961.21,Immediate Delivery,Yellow
8832,39:00.7,CONT-9831,SHIP-13831,Avocado,Bengaluru,Jaipur,17.78,75.87,4.95,1537,635.85,29.02,208,61.32,38.68,4079,97,395663,242613.36,153049.64,Immediate Delivery,Yellow
16102,38:00.7,CONT-17101,SHIP-21101,Banana,Nagpur,Delhi,21.56,64.71,3.44,730,373.55,15.55,212,56.33,43.67,4831,54,260874,146950.81,113923.19,Immediate Delivery,Yellow
25764,44:00.7,CONT-26763,SHIP-30763,Potato,Chennai,Ahmedabad,15.7,55.13,2.72,1832,812.43,37.62,239,54.03,45.97,675,152,102600,55434.91,47165.09,Immediate Delivery,Yellow
18544,23:00.7,CONT-19543,SHIP-23543,Apple,Nagpur,Kolkata,12.95,75.64,4.13,1547,240.34,32.77,57,53.82,46.18,4118,111,457098,245992.48,211105.52,Immediate Delivery,Yellow
5718,34:00.7,CONT-6717,SHIP-10717,Avocado,Hyderabad,Lucknow,24.48,,4.75,1174,995.83,22.24,202,72.04,27.96,4482,96,430272,309981.43,120290.57,Reroute,Red
24646,06:00.7,CONT-25645,SHIP-29645,Potato,Hyderabad,Kolkata,20.92,73.99,2.41,251,224.4,3.92,213,51.78,48.22,4126,57,235182,121784.4,113397.6,Immediate Delivery,Yellow
3015,37:00.7,CONT-4014,SHIP-8014,Orange,Hyderabad,Mumbai,,63.31,4.68,771,300.33,13.25,78,48.89,51.11,4018,166,666988,326089.07,340898.93,Immediate Delivery,Yellow
2058,47:00.7,CONT-3057,SHIP-7057,Banana,Pune,Lucknow,27.73,75.04,2.03,1014,128.48,22.41,55,76.93,23.07,3560,138,491280,377944.26,113335.74,Reroute,Red
15598,56:00.7,CONT-16597,SHIP-20597,Apple,Bengaluru,Delhi,22.98,52.9,4.07,230,88.7,4.48,221,47.81,52.19,4520,176,795520,380339.03,415180.97,Immediate Delivery,Yellow
22384,16:00.7,CONT-23383,SHIP-27383,Apple,Pune,Mumbai,24.99,69.58,,2186,1435.72,33.54,61,75.94,24.06,2253,49,110397,83831.14,26565.86,Reroute,Red
13776,50:00.7,CONT-14775,SHIP-18775,Avocado,Hyderabad,Ahmedabad,20.9,44.33,2.93,1835,519.54,28.51,47,54.63,45.37,2975,174,517650,282797.54,234852.46,Immediate Delivery,Yellow
29683,53:00.7,CONT-30682,SHIP-34682,Avocado,Chennai,Lucknow,15.34,47.89,2.82,1618,565.59,24.54,106,42.55,57.45,3402,132,449064,191096.73,257967.27,Immediate Delivery,Yellow
12430,21:00.7,CONT-13429,SHIP-17429,Avocado,Chennai,Lucknow,9.52,64.74,4.6,1893,217.54,35.23,116,44.08,55.92,1904,45,85680,37765.72,47914.28,Immediate Delivery,Yellow
29588,09:00.7,CONT-30587,SHIP-34587,Potato,Hyderabad,Mumbai,18.19,,5.28,1922,1235.16,40.92,117,56.68,43.32,4611,87,401157,227390.95,173766.05,Immediate Delivery,Yellow
29851,57:00.7,CONT-30850,SHIP-34850,Tomato,Pune,Kolkata,19.15,74.22,1.88,1672,297.48,27.64,139,62.57,37.43,2744,80,219520,137345.68,82174.32,Immediate Delivery,Yellow
27128,12:00.7,CONT-28127,SHIP-32127,Orange,Bengaluru,Delhi,12.18,55.07,3.14,1317,847.31,27.14,52,40.67,59.33,2880,57,164160,66762.17,97397.83,Immediate Delivery,Yellow
19591,10:00.7,CONT-20590,SHIP-24590,Potato,Nashik,Mumbai,21.17,74.93,3.3,2367,1358.43,34.22,116,70.83,29.17,2452,150,367800,260523.74,107276.26,Reroute,Red
20405,26:00.7,CONT-21404,SHIP-25404,Orange,Chennai,Kolkata,11.03,72.63,4.1,505,67.2,8.67,201,34.32,65.68,1675,162,271350,93133.48,178216.52,Continue,Green
21939,33:00.7,CONT-22938,SHIP-26938,Mango,Nashik,Lucknow,20.3,61.76,4.17,2086,1098.72,37.75,169,65.96,34.04,4598,68,312664,206227.98,106436.02,Immediate Delivery,Yellow
4099,26:00.7,CONT-5098,SHIP-9098,Potato,Hyderabad,Mumbai,15.64,65.71,4.95,2249,451.8,37.66,132,58.17,41.83,2531,73,184763,107476.57,77286.43,Immediate Delivery,Yellow
26579,14:00.7,CONT-27578,SHIP-31578,Potato,Chennai,Kolkata,10.96,73.9,6.04,1388,367.84,26.25,177,45.23,54.77,2653,84,222852,100792.39,122059.61,Immediate Delivery,Yellow
25282,20:00.7,CONT-26281,SHIP-30281,Mango,Chennai,Jaipur,16.52,77.32,2.82,722,555.07,14.9,236,50.9,49.1,2300,,211600,107704.02,103895.98,Immediate Delivery,Yellow
29892,56:00.7,CONT-30891,SHIP-34891,Avocado,Bengaluru,Ahmedabad,26.01,54.83,4.11,1390,1212.62,28.53,162,69.07,30.93,3039,130,395070,272855.28,122214.72,Immediate Delivery,Yellow
14350,17:00.7,CONT-15349,SHIP-19349,Grapes,Nashik,Ahmedabad,15.63,65.45,4.56,1190,183.64,23.38,151,49.48,50.52,3658,106,387748,191838.48,195909.52,Immediate Delivery,Yellow
24468,26:00.7,CONT-25467,SHIP-29467,Avocado,Bengaluru,Mumbai,15.97,70.67,3.61,2330,601.37,44.95,154,65.17,34.83,1304,54,70416,45891.75,24524.25,Immediate Delivery,Yellow
26185,44:00.7,CONT-27184,SHIP-31184,Tomato,Nashik,Delhi,19.94,77.34,3.72,1172,854.56,16.77,94,58.87,41.13,1271,124,157604,92783.94,64820.06,Immediate Delivery,Yellow
1409,25:00.7,CONT-2408,SHIP-6408,Apple,Pune,Kolkata,22.36,72.33,3.71,2205,1257.35,42.45,189,77.12,22.88,4478,80,358240,276259.3,81980.7,Reroute,Red
974,19:00.7,CONT-1973,SHIP-5973,Banana,Chennai,Delhi,17.08,53.35,3.65,1645,1040.83,26.6,197,49.46,50.54,4192,43,180256,89154.99,91101.01,Immediate Delivery,Yellow
15584,31:00.7,CONT-16583,SHIP-20583,Avocado,Bengaluru,Ahmedabad,18.4,66.86,2.88,368,220.88,5.69,192,44.97,55.03,3167,,316700,142409.86,174290.14,Immediate Delivery,Yellow
11218,43:00.7,CONT-12217,SHIP-16217,Grapes,Pune,Lucknow,17.87,57.2,4.62,370,76.96,5.37,197,39.85,60.15,2400,92,220800,87989.97,132810.03,Continue,Green
19718,24:00.7,CONT-20717,SHIP-24717,Apple,Nagpur,Jaipur,16.37,56.85,4.99,790,645.43,12.42,158,40.94,59.06,3454,114,393756,161202.4,232553.6,Immediate Delivery,Yellow
8205,12:00.7,CONT-9204,SHIP-13204,Orange,Nagpur,Delhi,12.92,55.56,3.09,1388,1091.65,21.15,56,38.76,61.24,1130,106,119780,46423.86,73356.14,Continue,Green
27659,36:00.7,CONT-28658,SHIP-32658,Apple,Hyderabad,Jaipur,20.13,70.87,3.54,2354,2041.24,40.18,213,70.71,29.29,1519,151,229369,162185.16,67183.84,Reroute,Red
23852,36:00.7,CONT-24851,SHIP-28851,Apple,Chennai,Mumbai,22.84,48.59,5.23,400,41.65,7.76,60,47.76,52.24,4791,86,412026,196783.79,215242.21,Immediate Delivery,Yellow
3679,40:00.7,CONT-4678,SHIP-8678,Apple,Bengaluru,Kolkata,23.77,49.51,1.18,796,342.87,12.79,160,53.03,46.97,1966,92,180872,95910.92,84961.08,Immediate Delivery,Yellow
5682,13:00.7,CONT-6681,SHIP-10681,Orange,Nashik,Kolkata,21.48,55.87,4.12,2120,1430.07,47.01,47,71.52,28.48,3940,159,626460,448031.77,178428.23,Reroute,Red
13716,28:00.7,CONT-14715,SHIP-18715,Avocado,Pune,Ahmedabad,17.61,65.8,6.29,480,423.26,9.52,180,45.26,54.74,3940,137,539780,244285.18,295494.82,Immediate Delivery,Yellow
19973,56:00.7,CONT-20972,SHIP-24972,Grapes,Nagpur,Lucknow,13.37,56.31,6.29,1897,950.07,29.75,205,45.11,54.89,2297,103,236591,106736.68,129854.32,Immediate Delivery,Yellow
10654,18:00.7,CONT-11653,SHIP-15653,Grapes,Bengaluru,Delhi,18.83,74.36,5,734,258.03,10.57,236,51.75,48.25,2562,57,146034,75567.66,70466.34,Immediate Delivery,Yellow
23859,07:00.7,CONT-24858,SHIP-28858,Grapes,Nashik,Delhi,25.14,73.41,4.87,1246,457.18,21.33,200,70.45,29.55,4991,111,554001,390284.58,163716.42,Reroute,Red
7855,10:00.7,CONT-8854,SHIP-12854,Apple,Nashik,Jaipur,11.08,60.04,3,616,137.97,10.4,96,30.43,69.57,3268,131,428108,130253.03,297854.97,Continue,Green
23238,44:00.7,CONT-24237,SHIP-28237,Grapes,Bengaluru,Jaipur,18.14,73.41,5.03,909,54.66,16.33,174,53.45,46.55,4108,121,497068,265658.04,231409.96,Immediate Delivery,Yellow
8213,00:00.7,CONT-9212,SHIP-13212,Potato,Hyderabad,Jaipur,9.92,68.29,3.65,1448,101.74,29.5,160,42.86,57.14,2464,145,357280,153119.03,204160.97,Immediate Delivery,Yellow
20441,21:00.7,CONT-21440,SHIP-25440,Apple,Hyderabad,Mumbai,23.21,81.72,4.75,1251,891.91,18.7,88,68.32,31.68,3850,81,311850,213067.58,98782.42,Immediate Delivery,Yellow
595,40:00.7,CONT-1594,SHIP-5594,Orange,Pune,Jaipur,17.5,77.35,4.31,1407,830.44,23.59,88,58.09,41.91,4248,131,556488,323274.91,233213.09,Immediate Delivery,Yellow
4550,16:00.7,CONT-5549,SHIP-9549,Grapes,Nashik,Kolkata,19.47,,4.73,1250,725.69,26.75,239,69.89,30.11,2923,61,178303,124622.02,53680.98,Immediate Delivery,Yellow
22600,06:00.7,CONT-23599,SHIP-27599,Mango,Chennai,Ahmedabad,17.01,58.54,4.99,2369,273.34,42.21,170,60.77,39.23,4841,62,300142,182383.08,117758.92,Immediate Delivery,Yellow
10044,17:00.7,CONT-11043,SHIP-15043,Apple,Nagpur,Delhi,17.39,82.34,3.48,707,162.1,15.46,185,54.99,45.01,3225,109,351525,193312.01,158212.99,Immediate Delivery,Yellow
21037,35:00.7,CONT-22036,SHIP-26036,Orange,Bengaluru,Jaipur,13.41,74.53,4.24,965,545.03,14.19,58,43.14,56.86,2800,86,240800,103874.54,136925.46,Immediate Delivery,Yellow
8109,32:00.7,CONT-9108,SHIP-13108,Orange,Pune,Delhi,23.55,60.07,3.14,2207,1191.85,41.42,136,73.98,26.02,3851,163,627713,464357.17,163355.83,Reroute,Red
2474,37:00.7,CONT-3473,SHIP-7473,Orange,Nagpur,Jaipur,13.31,66.07,4.85,999,676.14,21.59,51,44,56,2967,113,335271,147519.94,187751.06,Immediate Delivery,Yellow
6102,06:00.7,CONT-7101,SHIP-11101,Mango,Chennai,Kolkata,19.1,70.12,2.53,2396,1315.04,41.09,106,68.89,31.11,3067,166,509122,350758.98,158363.02,Immediate Delivery,Yellow
21945,56:00.7,CONT-22944,SHIP-26944,Banana,Pune,Kolkata,26.18,62.72,1.43,1686,1127.74,24.73,122,70.28,29.72,3433,158,542414,381233.15,161180.85,Reroute,Red
1923,25:00.7,CONT-2922,SHIP-6922,Orange,Nashik,Mumbai,19.32,73.5,2.77,216,19.16,3.32,74,48.03,51.97,4082,161,657202,315636.9,341565.1,Immediate Delivery,Yellow
13385,26:00.7,CONT-14384,SHIP-18384,Apple,Nashik,Delhi,13.48,67.28,3.47,332,295.9,6.47,81,35.75,64.25,4223,103,434969,155493.23,279475.77,Continue,Green
28633,45:00.7,CONT-29632,SHIP-33632,Orange,Nashik,Kolkata,14.91,67.51,3.55,811,647.5,11.79,132,41.91,58.09,4235,117,495495,207644.33,287850.67,Immediate Delivery,Yellow
24855,46:00.7,CONT-25854,SHIP-29854,Avocado,Nagpur,Delhi,16.64,81.17,2.74,2320,948.62,33.82,222,64.03,35.97,1443,53,76479,48971.43,27507.57,Immediate Delivery,Yellow
6261,36:00.7,CONT-7260,SHIP-11260,Potato,Hyderabad,Kolkata,14.49,78.53,4.32,1402,364.62,25.23,60,53.53,46.47,4772,53,252916,135396.92,117519.08,Immediate Delivery,Yellow
8143,47:00.7,CONT-9142,SHIP-13142,Mango,Pune,Jaipur,10.58,66.45,4.49,2233,1273.65,32.55,171,45.28,54.72,3594,175,628950,284790.11,344159.89,Immediate Delivery,Yellow
20536,22:00.7,CONT-21535,SHIP-25535,Mango,Nashik,Jaipur,21.46,65.52,3.37,552,226.75,8.33,61,52.13,47.87,2015,140,282100,147071.59,135028.41,Immediate Delivery,Yellow
28955,25:00.7,CONT-29954,SHIP-33954,Apple,Bengaluru,Ahmedabad,14.06,60.87,4.95,798,191.05,14.33,93,39.07,60.93,2340,175,409500,159981.16,249518.84,Continue,Green
17407,44:00.7,CONT-18406,SHIP-22406,Avocado,Nashik,Delhi,25.55,62.1,4.34,1797,278.03,29.12,199,71.41,28.59,3192,146,466032,332805.02,133226.98,Reroute,Red
6197,06:00.7,CONT-7196,SHIP-11196,Mango,Nashik,Kolkata,15.33,50.66,4.68,724,345.09,15.91,208,38.47,61.53,4721,59,278539,107158.83,171380.17,Continue,Green
23452,37:00.7,CONT-24451,SHIP-28451,Tomato,Hyderabad,Jaipur,16.24,66.48,3.87,1004,892.83,14.68,206,45.87,54.13,4508,83,374164,171639.24,202524.76,Immediate Delivery,Yellow
6008,48:00.7,CONT-7007,SHIP-11007,Apple,Chennai,Mumbai,20.34,62.09,2.52,251,132.83,5.41,181,46.75,53.25,3463,62,214706,100381.89,114324.11,Immediate Delivery,Yellow
962,52:00.7,CONT-1961,SHIP-5961,Avocado,Chennai,Delhi,14.75,77.37,6.03,1710,141.09,31.19,236,57.16,42.84,2799,101,282699,161588.6,121110.4,Immediate Delivery,Yellow
26236,48:00.7,CONT-27235,SHIP-31235,Mango,Hyderabad,Mumbai,24.29,67.87,5.58,2297,1989.2,33.51,233,73.84,26.16,3164,81,256284,189239.94,67044.06,Reroute,Red
9233,02:00.7,CONT-10232,SHIP-14232,Orange,Chennai,Ahmedabad,13.3,52.44,3.53,2472,1964.09,41.14,212,50.27,49.73,1838,117,215046,108097.71,106948.29,Immediate Delivery,Yellow
